memedi,(Java) ghost.
memegang,"1 hold, take hold of. 2 handle. 3 control. 4 occupy, hold."
memek,"1 whimper, whine. 2 nag."
memelet,"1 lick, stick out tongue. 2 flatter, play up to s.o. 3 make s.o. fall in love with o. by magical means."
memelihara,"1 take care of, protect. 2 raise, rear. 3 keep, maintain."
memelitur,"varnish, polish furniture."
memencet,"1 crush, smash. 2 push, press."
memencil,far from everything.
memendam,"bury, hide away."
memendamkan,"bury, hide away."
memenggal,"cut off, cut to pieces."
memengkol,"turn, branch off."
mementang,"open, extend, spread out."
mementing,"pluck strings or make s.t. give off a sound of ""ting""."
mementingkan,"1 emphasize. 2 bring to noice, advance. 3 consider important."
memenuhi,"1 fill. 2 fulfill, comply with a request. 3 meet a demand."
memerah,"1. redden, become red. 2. 1) squeeze. 2) milk."
memeras,"1 press, squeeze. 2 milk. 3 blackmail, put the squeeze on."
memerasi,1 press (many things). 2 squeeze juice on to.
memerdekakan,"1 liberate, release, set free. 2 acquit, exonerate, absolve."
memergoki,1 catch by surprise. 2 catch s.o. red-handed.
memeriksa,"1 investigate, look into. 2 control, inspect. 3 cross-exampine, interrogate."
memeriksakan,have s.t. examined.
memetik,"1 pick flowers. 2 fire (gun). 3 strum, pluck (strings of musical instrument). 4 snap o.'s fingers. 5 quote from a book."
memetiki,pick many things.
memf-,see  also entries with f-.
memikat,"1 trap birds with sticky substance. 2 attract, be  attractive."
memikul,"1 carry on the shoulders. 2 shoulder, bear."
memilahkan,"sort, classify."
memilin,"1 wind. 2 entwine, twist."
memilisikan,draft into the service.
memimpikan,"dream of, dream about."
memimpin,"lead, guide."
meminang,"1 propose, ask in marriage. 2 apply for job."
meminta,"1 require, demand. 2 request, ask. 3 propose to."
memintai,request from s.o.
memintal,"spin, twine."
memintas,take a short cut.
memintasi,"1 intercept, interrupt, cut s.o. short. 2 cut off, block o.'s way. 3 cut in (in traffic)."
memites,strush between the fingernails.
memiting,"1. hold with forearms, clinch."
memjumput,"pick up with thumb and forefinger, get a pinch of."
memoar,memoirs.
memocong,Java) wrap in a shroud.
memodulir,(Phys.) modulate.
memondong,carry in o.'s arms.
memopong,carry a baby in o.'s arms.
memori,"explanatory statement, memorandum."
memoroti,"1 gnaw at, bite into. 2 steal."
memotong,"1 cut (off), slice. 2 slaughter. 3 operate on, amputate. 4 reduce, cut, deduct wages, abbreviate a word. 5 take a short cut."
memotongi,1 cut s.t. off from.  2  cut many things.
memotret,"take a picture, photograph."
mempagelarkan,"put on a show, present."
mempajuh,"stuff, gorge."
mempaleh,(Sunda)  take care of a fighting or racing animal.
mempampat,"press, squeeze."
mempan,1 be vulnerable. 2 be sensitive to 3 be effective.
mempancal,"press down on with foot, step on (the gas)."
mempangah,open the mouth in astonishment.
mempangkung,hit with a club.
memparajikan,abort a fetus.
memparani,"approach, go to."
memparap,"hammer, pound."
mempasah,plane (wood).
mempasung,"1 lock legs between two pieces of wood. 2 repress, muzzle (the press)."
mempayang,support s.o. in walking.
mempejalkan,press down.
mempelai,bride and/or bridegroom.
mempelajari,"1 study carefully, diligently, in depth. 2 study, scrutinize (proposal)."
mempelajarkan,"1 teach, offer as instruction. 2 teach thoroughly."
mempelam,mango.
mempelantingkan,throw out in all directions.
mempelas,see  AMPLAS 1.
mempelitur,"varnish, polish furniture."
mempeng,persevere.
mempengaruhi,influence.
mempentangkan,"shoot s.t. off, loose (an arrow)."
memper,"resemble, be similar to."
memperalat,"manipulate, treat or use as an instrument."
memperalatkan,1 marry off. 2 arrange a traditional feast.
memperbaiki,"1 repair (road, etc.). 2  correct (mistake, etc.). 3 improve s.t., reform. 4 improve upon, break (record)."
mempercak,make rushing noise (of water).
mempergunakan,"1 use, utilize. 2 make use of, resort to."
memperhatikan,"1.pay attention , take not of 2.watch,observe."
memperinciskan,specify.
memperingankan,"1 lighten, alleviate. 2 make light of."
memperkalikan,(Math.) multiply.
memperlamban,slow (s.o. or s.t.) up or down.
memperlihatkan,"show, display, exhibit."
memperlimitkan,1 laminate.  2 fold.
mempermanis,1 make sweeter. 2 make ccuter more attraction.
mempermudah,"facilitate, make s.t. easier."
mempersatukan,"1 unite, joint, ally. 2 concentrate s.t. on."
mempersembahkan,1. offer or present s.t. to a high personnage. 2 (Lit.) inform or report to a royal personnage. 3 dedicate. 4 present a performance.
mempersetankan,"damn, send to the devil."
mempersetujukan,"bring into line, coordinate."
mempersilakan,"invite, ask."
mempersoalkan,"1 question s.t. 2 discuss, deal with."
mempersulit,"1 complicate s.t., render s.t. difficult. 2 cause difficulties for s.o."
mempertahankan,"defend, maintain."
mempertajam,exacerbate.
mempertalikan,"1 tie to.  2 link, connect. 3 joint. s.o. (in marriage)."
mempertambah,cause s.t. to increase.
mempertandingkan,1 compare s.t. with. 2 put into combat.
mempertanggungjawabkan,"account for, justify."
mempertanggungkan,make s.o. responsible for s.t.
mempertanyakan,call s.t. into question.
mempertapakan,achieve through asceticism.
mempertaruhkan,1 pawn. 2 entrust. 3 risk.
mempertarungkan,1 cause persons or animals to fight. 2. risk.
mempertautkan,1 combine s.t. 2 sew up a wound. 3 attach s.t.
mempertebal,"strengthen, reinforce."
mempertegang,make tenser.
mempertegas,"1 clarify, explain. 2 affirm."
memperteguhkan,1 confirm s.t. 2 strengthen s.t.
memperteliti,scrutinize.
mempertempurkan,1 fight for s.t. 2 cause s.o. to fight (on behalf of another).
mempertemukan,1 (Lit.) unite s.o. or s.t. 2 confront.
mempertenggangkan,"1 get along on, be economical. 2 consider."
mempertengkarkan,make s.t. the subject of a dispute.
mempertentangkan,1 oppose. 2 contrast.
mempertikaikan,1 differentiate. 2 make s.t. a subject for a quarrel.
mempertimbangkan,"consider s.t., mull s.t. over."
mempertinggikan,1 make s.t. higher. 2 enhance.
mempertololkan,"consider s.o. a fool, make a fool of."
mempertontonkan,"1 show (off), exhibit. 2 play, perform."
mempertopeng,"1 mask, hide, disguise. 2 use as a mask."
mempertuankan,1 respect. 2  address s.o. as tuan.
mempertuhankan,"consider as a god, deify."
mempertukarkan,"1 barter.  2 vary, alternate."
mempertunangkan,affiance.
mempertunggangkan,hold upside down.
mempertunjukkan,"1 show, exhibit. 2 demonstrate."
memperulet,"make tough, cause to perserve."
memperundikan,raffle off s.t.
memperuntukkan,"allocate, assign."
mempesai,tousle (hair).
mempetieskan,1 put on ice. 2 put on the back burner.
mempijah,spawn.
mempijahkan,"hatch (fish, etc.)."
mempindai,"scrutinize, look at carefully."
memplak,extremely white.
memplombir,"1 fill (tooth). 2 stop, plug up."
mempocoki,(Java)  fill a certain position temporarily.
mempolemikkan,carry out a debate over.
mempoles,1 polish. 2 apply makeup.
mempreteli,"1 dismantle, tear apart. 2 remove, take out. 3 find out a secret, question thoroughly. 4 wipe out, clear away."
mempublisir,publicize.
mempunahkan,"destroy, exterminate."
mempundak,carry on the back.
mempungah,"load, cargo."
mempunjut,tie together.
mempunyai,see  PUNYA.
mempuput,"break, pry open."
mempurukkan,hide s.t. inside.
memuakkan,"nauseating, repugnant."
memualkan,"sickening, make o. feel nauseous."
memubutkan,"grind, crush, pound."
memuja,"worship, revere."
memuji,"praise, commend."
memukul,"1 hit, strike. 2 defeat."
memulangi,return to a place.
memulangkan,"1 give back, return, bring back, send s.t. back to where it came from. 2 return what has been expended."
memumpun,"collect, gather."
memuncak,"culminate, reach a crest."
memundurkan,make s.t back up.
memungkinkan,"enable, make possible."
memungut,"1 pick, pick up. 2 collect. 3 harvest. 4 quote. 5 adopt (child, etc.)."
memupuk,put traditional medicines on a wound.
memurahkan,lower the price.
memvakumkan,put in a vacuum.
memverbalkan,"verbalize, put into words."
memveterankan,retire s.o. from the army.
memvisualisasikan,visualize.
memvonis,"sentence, condemn s.o."
men-,"see also entries with t-, n-."
mena,"arbitrarily, in  a highhanded and unfair fashion."
menabahkan,"make firm, make determined."
menabal,crown or declare s.o. king.
menabalkan,install s.o. as king.
menabok,"slap, esp. the head."
menaboki,repeatedly slap s.o.
menabuh,"1. strike a gong, etc. 2. 1) strike such a drum. 2) drum on s.t. with o.'s finger."
menabun,collect and burn s.t.
menabur,"1 sow, broadcast (seed). 2 scratter s.t. about.."
menaburi,"1 sow s.t. (a field, etc.). 2 spread over s.t., scatter all over s.t."
menaburkan,"1 sow with s.t. 2 scatter, spread."
menadah,"1 store liquids, collect liquids in receptacles. 2 (Coll.) receive stolen goods."
menadahkan,obtain s.t. (esp. liquids) or whit s.t.
menadbirkan,"manage, administer."
menag,[Menteri Agama] Minister of Religious Affair
menagama,[Menteri Agama] Minister of Religion.
menagih,"1 dun, collect o.'s debts. 2 demand fulfillment of (a promise, etc.)."
menagihkan,collect a debt for s.o.
menahan,"1 hold back, restrain, with hold. 2 detain, arrest. 3 provide support for, hold up."
menajam,"intensify, reach a critical point."
menajamkan,"sharpen s.t., whet s.t."
menak,"aristocratic, distinguished, prominent."
menakjubkan,"astonish, amaze."
menaksir,"estimate, value, appraise."
menakuti,1 frighten s.o. 2 fear s.t.
menakutkan,"1 cause s.o. to fear, frighten s.o. 2 fear s.t."
menalang,lend money as a profession.
menalangi,advance s.o. money.
menalarkan,reason or think s.t. out.
menali,tie with a rope.
menalikan,tie s.t. or s.o. to.
menamatkan,conclude s.t.
menambah,"add to, increase."
menambahi,increase s.t.
menambahkan,1 add a.t.  2 cause s.t. to increase.
menambak,"1 bank up earth to control water flow or irrigate fields, etc. 2 apply a poultice. 3 obstruct movement."
menambal,"patch, mend."
menambali,apply a patch to s.t.
menambalkan,1 patch with s.t. 2 patch on behalf of s.o.
menambang,"1. mine, dig. 2. cross a body of water by a small passenger boat. 3. fasten with a thick rope. 4. separate from but refuse to support or divorce o.'s wife."
menambatkan,"tether, tie up."
menambul,"(Thea.) do theatrical stunts (magic shows, farces, etc.)."
menambunkan,cause to put on some needed weight.
menambur,beat a drum.
menamburi,beat on s.t.
menampa,"understand. 2 think, suppose."
menampak,(Coll.) see.
menampakkan,"make s.t. visible, show."
menampal,"1 patch or mend (clothes, inner tube, etc.). 2 patch, plaster."
menampalkan,"1 affix a patch, etc. so that it adheres. 2 cause s.t.to adhere."
menampang,"1. cut in slices. 2. 1) looking like a tramp. 2)  show off, put on."
menampar,"beat, slap."
menampari,slap repeatedly.
menamparkan,use s.t. to slap.
menampas,(Lit.) lop off.
menampel,(Sport) hit a ball or shutlecock.
menampi,winnow s.t.
menampik,"reject, refuse."
menampilkan,"1 put s.o. or s.t. forward. 2 bring forward to show to the public, show."
menampung,"1 intercept and retain falling water (rain, waterfall, spigot, etc.). 2 receive, accommodate, take in."
menampungkan,intercept and retain (water) with s.t.
menanah,menanah
menanak,1 cook rice (by boiling). 2 boil.
menanam,1 plant s.t. 2 cover with earth. 3 (Fin.) invest.
menanami,plant on s.t.
menanamkan,1 implant s.t. 2 (Fin.) invest.
menancap,"1 embed s.t., implant s.t. 2 implanted, stick (of s.t. sharp)."
menancapkan,"1 implant  s.t., embed s.t. 2 transfix with o.'s eyes."
menandai,"1 sign s.t., make a mark on s.t. 2 remark, perceive."
menandakan,"signify, indicate."
menandaskan,"1. spend everything, completely finish s.t. 2. state s.t. firmly, stress s.t."
menandatangani,sign s.t.
menandingi,"1 be equal to, be comparable with. 2 stand up to. 3 compete with."
menandingkan,compare.
menandu,carry in a litter.
menanduk,1 butt. 2 (Sport) shoot (at billiards).
menandur,plant s.t.
menanduri,plant on or in.
menang,"1 win, come out on top. 2 pass an examination."
menangani,"1 handle, take in hand (job, problem, etc.). 2 strike with the hand."
menanggali,1 strip s.o. or s.t. 2 strip s.t. off.
menanggalkan,"1. 1) strip off, take off. 2) pull out. 2. date."
menanggam,dovetail s.t.
menanggang,restrain o.'s appetites.
menanggap,1. 1) listen carefully. 2) note attentively. 2. hire a performer.
menanggapi,"receive, perceive."
menangguhkan,"postpone, delay s.t., put off."
menangguk,fish with such a net or scoop.
menanggul,"build a dike, embankment."
menanggulangi,"ward off, cope with."
menanggung,"1 carry on o.'s shoulders. 2 bear s.t. (emotion, duty, etc.). 3 guarantee, assume liability for."
menanggungkan,1 bear. 2 be responsible for s.t.
menangis,weep.
menangisi,"weep over, bemoan."
menangkal,"avoid, ward off a (catastrophe)."
menangkap,"1 catch. 2 seize, arrest. 3 comprehend, grasp."
menangkapi,1 arrest repeatedly. 2 seize or arrest a large number of people.
menangkapkan,capture on behalf of.
menangkis,"1 ward off parry. 2 repulse, repel."
menangkisi,parry or repulse several things.
menangkring,"1 (Coll.) sir, sir high where easily visible."
menangkul,fish with a net.
menangkup,1 close (of two sides uniting). 2 fall face downward.
menangkupkan,lay s.t. face down.
menangsel,(Coll.) 1 wedge s.t. 2 insert s.t.
menanjak,"1 slope upward. 2 ascend, climb."
menanjakan,1 cause s.t. to slope upward. 2 bring s.t. upward.
menanjul,snare s.t. with such a noose.
menanjung,1 look like a cape. 2 sail along the cape.
menantang,challenge.
menanti,wait.
menanti-nanti,1 wait a long time. 2 look forward to.
menantikan,1 wait for. 2 watch for.
menantu,son-or daughter-in-law.
menanya,1 (Coll.) ask. 2 ask  for a woman's hand in marriage.
menanyai,"repeatedly question, interrogate."
menanyakan,ask about s.t.
menapai,1 become fermented. 2 ferment s.t.
menapak,"1 measure with the palm of the hand or sole of the foot. 2 step, tread on. 3 follow in the footsteps of, do same thing s.o. else did."
menapaki,follow in the footsteps of.
menapakkan,set (foot) down.
menapal,1. apply a poultice or plaster. 2. make horseshoes.
menapis,1 filter s.t. 2 sort through s.t. 3 censor s.t.
menaplaki,cover s.t. with a tablecloth.
menapuk,(Java) slap.
menara,"tower,minaret."
menarafkan,"1 evaluate, grade s.t. 2 give the rank of."
menarah,plane s.t. smooth.
menari,"dance, esp. non-Western dances.."
menari-nari,"jump (with joy), dance up and down."
menarik,"1 draw, pull. 2 draw out, extract. 3 drive. 4 collect. 5 attractive, interesting."
menarik-narik,"1 repeatedly drag, pull. 2implicate s.o."
menarikan,"dance s.t., dance a certain k.o. dance."
menariki,pull repeatedly on.
menarikkan,draw or pull for s.o.
menaruh,"1 put, place. 2 maintain.."
menaruhi,1 put s.t. on s.t. 2 bet on s.t.
menaruhkan,"1 place, put. 2 bet."
menasak,stanch bleeding.
menat,see  MINAT.
menata,"put in order, organize."
menatah,inlay s.t.
menatang,carry in outstretched palm of hands.
menatap,observe intently.
menatapi,examine s.t. closely.
menatar,upgrade s.t.
menatih,1 teach s.o. to walk by holding his hands. 2 give support with the hand to s.o. walking.
menatu,see  PENATU.
menawaki,(Lit.) throw stone at.
menawan,"1 capture in war. 2 subdue. 3 intern, imprison."
menawar,1. weaken (strength or effectiveness of s.t.). 2. 1) bargain. 2) offer a price for s.t.
menawari,"1. 1) make magic or venom ineffective by using spells, charms, potions, etc. 2) seduce, tempt. 3) pacify, calm down. 2. 1) offer to s.o. 2) repeatedly bargain."
menawarkan,"1. make (magic, etc.) ineffective. 2. offer s.o. or s.t. (for sale, use, in marriage, etc.)."
menayang,"1 carry s.t. resting on o.'s palms. 2 (Lit.) carry, waft."
menayangkan,(Lit.) present.
menayub,dance with a professional dancer in k.o. traditional dance.
menc-,see  also entries with c-.
mencabik,1 rip s.t.  2 lacerate.
mencacah,"1 chop s.t. into fine bits, mince (meat, etc.). 2 chop up food for animals."
mencaci,"1 scorn, jeer at, ridicule. 2 curse out, swear at."
mencak,mencak-mencak 1 be out of sorts. 2 move convulsively.
mencanai,"1 sharpen, polish (on grindstone). 2 make even (with ruler). 3 smooth (the way)."
mencang-mencong,"not in a straight line, contorted."
mencangkul,"be engaged in hoeing, prepare (ground) for cultivation."
mencantelkan,put s.t. on a hook.
mencapit,"snap at, bite (of crabs)."
mencarah,1 cut into  small bits. 2 sell piecemeal.
mencarak,"1. swallow in a gulp (such as sucking a raw egg, pouring water down o.'s throat, etc.). 2. begin to be visible (e.g., rising sun)."
mencatat,"1 make a note of, record. 2 register, chalk up."
mencawiskan,prepare.
mencegah,"1 restrain, prevent, prohibit. 2 combat, guard against."
mencekal,"1 hold firmly, grasp tightly, seize. 2 arrest, capture."
mencekoki,1 force s.o. or s.t. to take medicine. 2 indoctrinate.
mencelanai,put trousers on s.o. or s.t.
mencelur,1 boil (an egg). 2 scald (a chicken to remove feather).
menceng,"slanted, skewed."
menceret,see  CERET.
mencereweti,"1 criticize, find fault with. 2 order about."
mencicit,"squeak (of mouse, etc.). 2) tweet (of canary)."
mencipta,1 compose. 2 be creative.
mencit,mouse.
mencium,"1 kiss. 2 smell, sniff. 3 sense, learn about."
mencla-mencle,"(Java) inconsistent, unreliable."
menclok,(Java) perch (of birds).
mencok,see  MENCLOK.
mencomot,"1)  seizy, nab, grab and hold. 2) snatch off. 3) pick."
mencong,"1 askew, aslant. 2 without any specific direction or aim."
mencopot,"1 take off, remove (shoes, etc.). 2 pull out, extract (a nail). 3 untie. 4 remove, take away."
mencorong,"1) shine, glare. 2) radiate."
mencos,"(Jakarta) miss a target, fail, not be in a straight line."
mencret,see  CERET.
mencuaikan,"1 neglect. 2 look down on, hold in contempt. 3 ignore."
"mencuat , cuar","1) be flipped, pushed away with a springy motion. 2) spring back. 3) bend outward to project in a point."
mencurahi,"1 pour on. 2 bestow upon, shower.  3 expend."
mend-,see also entries with d-.
mendadak,see  DADAK.
mendagri,[Menteri dalam Negerei] Minister for Internal Affairs.
mendak,"1 sink down, bow down. 2 approach bowing."
mendam,drunk.
mendampak,"bump into, collid with."
mendap,"1 sink, settle. 2 sediment, deposit."
mende,see  MENTE.
mendedeli,"rip out (a seam, etc.)."
mendepak,"1) kick (ball, etc.). 2) fire, dismiss, kick out,  expel s.o."
mendera,banyan tree.
menderum,"kneel (of elephant, camel, etc.)."
mendesak,"1 push, shove. 2 urge, insist."
mendestruksi,destroy.
mendesuskan,spread s.t. as gossip.
mendewakan,1 deify.  2 idolize s.o.
mendiang,the late.
mendieselkan,"change (bus engines, etc.). to diesel fuel."
mendikai,small watermelon.
mendikbud,[Menteri Pendidikan dan Kebudayaan] Minister of Education and Culture.
mendikte,1 dictate to s.o. 2 command s.o.
mending,"1 fairly good, well off, mild (of climate). 2 average, middling."
mendingan,"1 fairing well, well off. 2 average, middling. 3 better, preferable."
mendisketkan,store on a disc.
mendobrak,"1 batter down, break in.  2 (Mil.) penetrate (defenses)."
mendodosi,1 dig s.t. up.  2 (Coll.) steal little by little.
mendonan,"immigrant, stranger."
mendongengkan,"narrate (stories, etc.)."
mendongkel,"1 lift up, pry loose. 2 remove by force, oust s.o. 3 reveal (secrets)."
mendongkrak,"1 jack up (car, etc.). 2 assist s.o. in achieving his purpose. 3 praise, esp. in sycophantic manner."
mendreng,see  MINDERING.
mendudu,"follow s.o., continue on (without looking back)."
mendudut,"(Java)  pull, tug at."
menduga,"1 (Naut.) take depth bearings. 2 understand, fathom. 3 presume, expect."
mendung,"cloudy, overcast."
mendusel,(Java) snuggle up close.
mendusin,"1 be awake. 2 be conscious of, realize."
mendut,k.o. cake made of sticky rice with grated coconut and brown sugar wrapped in banana leaves.
menebah,strike a flat surface.
menebak,"1. guess.  2. chop off, cut off."
menebal,become thick.
menebalkan,1 thicken s.t. 2 reinforce.
menebang,fell.
menebangi,repeatedly chop down.
menebari,scatter in or on s.t.
menebarkan,"1 spread around, disperse. 2 spread and throw s.t. out."
menebas,"1. cut down (shrubs, vegetation, etc. but not large trees). 2. 1) buy up a harvest's yield before it has been harvested. 2) (Java) buy up all of s.t. produced."
menebaskan,"1. cut with s.t., use s.t. to cut down. 2. contract to sell o.'s harvest while it is still in the fields."
menebat,create a pond with dam.
menebeng,"1. 1) put up temporary screen (mat, sail, etc.). 2) spread out cloth, mats, etc. for display. 2. sponge s.t., freeload, ride or live with (for free)."
menebengi,protect or screen s.t.
menebengkan,"allow or arrange for s.o. to live for free, mooch, etc."
menebok,firmly strike with fist.
menebuk,1 perforate s.t. 2 bore through s.t.
menebus,1 redeem s.t. by paying cash or exchanging some other object. 2 compensate for some wrong. 3 fulfill.
meneduh,1 be shady. 2 become calm.
meneduhi,provide shade or shelter for.
meneduhkan,1 calm s.o. down. 2 make s.t. sheltered or shaded.
meneer,meneer
menegahkan,"forbit, prevent s.t."
menegak,become upright.
menegakkan,"1 erect, build. 2 cause s.t. to be upright. 3 maintain."
menegang,"tighten, become tight, be tight, tense."
menegangkan,"1 tighten, make taut. 2 strain, make tense."
menegarkan,stiffen s.t.
menegaskan,"1 explain, clarify. 2 assert, insist."
menegel,cover with floor tiles.
meneguhkan,1 confirm s.t. 2 strengthen s.t.
meneguk,"swallow s.t., gulp down."
meneguki,repeatedly swallow or gulp s.t.
menegur,"1 address s.o. (in order to open a conversation). 2 admonish, reprimand."
menejer,manager.
menekadkan,"make (a decision, o.s.) resolute."
menekak,stick to the palate.
menekan,"1 press, push down. 2 suppress, repress, oppress. 3 compress."
menekankan,"1 stress, emphasize s.t. 2 press with s.t."
menekat,embroider s.t.
menekel,"manage, handle."
meneken,sign s.t.
meneker,light a fire with a flint.
menekuk,fold s.t. stiff.
menekukkan,"fold s.t., bend s.t. over."
menekuni,occupy o.s. diligently with s.t.
menekur,"1 bend, bow. 2 meditate."
menekuri,"1 stare at. 2 bend, bow o.'s hed over s.t."
meneladan,follow the example of.
meneladani,set an example of hisbrilliant sister.
meneladankan,"make s.t. an example, provide a model."
menelahkan,predict.
menelan,"1 swallow. 2 swallow up. 3. endure patienly (insults, etc.) 4 require, consume."
menelanjangi,1 strip s.o. or s.t. 2 strip s.o. of.
menelap,1 cause injury (by sharp weapons). 2 (Phys.) permeate.
menelateni,persevere in s.t.
meneledorkan,neglect s.t.
menelegram,send a telegram.
menelekkan,rest a part of the body s.w.
menelempap,measure with o.'s hand.
menelengi,cause s.t. to slope at an angle.
menelengkan,cause s.t. to be at an angle.
menelepon,phone s.o.
meneleponkan,phone on s.o.'s behalf.
menelikung,"bind hand and foot, wrap s.t. up entirely."
meneliti,1 examine carefully. 2 research s.t.
meneluk,"curve around, be curved."
menelumpang,overlap
menelungkup,lie face downward.
menelungkupi,lie face downward on s.t.
menelungkupkan,place s.t. face downward.
menelurkan,"produce s.t. as if laying an egg (s.t. new, s.t. dropped, etc.)."
menelusur,"1 unravel s.t. 2 investigate, explore."
menelusuri,"1 go along, follow. 2 trace, follow. 3 research, investigate."
menelutut,kneel.
menemani,accompany s.o.
menembaga,become copper-colored.
menembak,"1 fire a gun. 2 aim at, intend. 3 (Sport) shoot (a basket), make a goal, etc."
menembaki,repeatedly fire on s.t.
menembakkan,1 shoot with s.t. 2  shoot s.t. out.
menembangkan,sing or recite (a tembang).
menembok,1. wall s.t. up. 2. cover batik with wax to resist dye.
menembung,hit with a cudgel.
menembus,"1 pierce, stab. 2 penetrate, break through. 3 emerge, come out."
menembusi,penetrate s.t.
menembuskan,pierce with s.t.
menempa,"make metal objects, manufacture knives, etc."
menempahkan,1 book ahead of time. 2 make to order.
menempati,occupy.
menempatkan,put s.t. in a certain place.
menempekan,1 make s.t. into this foodstuff. 2 consider s.t. trivial or low grade.
menempel,"1 adhere, cling. 2 (Coll.) patch. 3 (Coll.) be right up next to."
menempelak,reproach s.o.
menempelengi,slap s.o. on the face or side of the head.
menempeli,"1 stick to, make s.t. stick to. 2 sponge, freeload on s.t. 3 cover s.t. by sticking materials. 4 (Sl.) bribe."
menempelkan,stick s.t. on.
menempias,1 splash up. 2 splash on s.t.
menempiaskan,splash s.t. onto.
menemplek,"attached to, hanging on or against."
menemplok,1 lean on. 2 depend.
menempuh,"1 attack, assail. 2 go through, endure by passing through. 3 take on, take up."
menempuhkan,make s.o. responsible for s.t.
menempur,"attack, assail."
menemui,"1 go to meet s.o.  2 come upon, run into. 3 experience s.t. (us. unpleasant)."
menemukan,"1 find, meet with. 2 find, discover."
menenangkan,calm s.o. down.
menendang,1 kick. 2 (Coll.) expel s.o.
menendas,decapitate.
menengadah,look up.
menengadahi,look up at s.t.
menengadahkan,cause s.t. to face upward.
menengah,"1 move to the center. 2 middle, intermediate. 3 average. 4 be neutral. 5 intecede, mediate."
menengahi,"1 intercede, mediate. 2 intervene."
menengahkan,come between.
menenggala,plow.
menenggang,restrain.
menenggek,to squat.
menenggelamkan,1 cause s.t. to sink. 2 make s.t. disappear.
menengkari,fight over s.t.
menengok,1 view s.t. 2 visit. 3 look. 4 make predictions.
menengoki,repeatedly look at or visit.
menengokkan,turn o.'s head to look.
menentang,1 gaze directly at. 2 facing toward. 3 oppose. 4 defy.
menentangi,repeatedly oppose.
menentangkan,1 bring o.s. face to face with. 2 cause s.o. to face.
menenteng,"carry in o.'s hand, while walking."
menentir,1 give s.o. a tutorial or preliminary exam. 2 (Sl.) educate.
menentu,"certain, stabilized."
menentukan,"1 determine, establish. 2 make certain about s.t."
menenungkan,1 tell fortunes. 2 bewitch s.o.
menepak,"slap slightly.  menepak-air-didulang, terpercik-muka-sendiri. Slapping a tray full of water will only get your own face splashed."
menepati,1 head straight for s.t. 2 fulfill.  menepati-janji fulfill a promise.
menepatkan,"1 aim, direct. 2 set, adjust."
menepi,"1 move to o. side. 2 go along the side of (road, etc.)."
menepikan,"move s.t. to o. side, pull s.t. over."
menepis,"1. 1) skim, glid low. 2) skim s.t. 2. ward off s.t."
menepuk,"clap, slap."
menepung,1 pound into flour. 2 powdery.
menepungkan,make s.t. into flour.
menera,1 seal s.t. 2 calibrate. 3 print s.t.
menerabas,"1 take a shortcut, bypass. 2 (Coll.) bypass red tape or other obstacles by bribing."
menerakan,"1 calibrate. 2 stamp, seal, imprint s.t."
menerang,"dawn, become light."
menerangi,1 light s.t. 2 remove undergrowth.
menerangkan,"1 explain, clarify. 2 declare, state. 3 illuminate s.t. 4 indicate."
menerap,"1. adjust, apply, arrange. 2. do inlaid work."
menerapkan,apply.
menerawang,"1. make holes (in s.t.).  2. muse, be lost in thought, he gazed at the valley."
menerawangi,"cause s.o. to be lost in thought, trouble o."
menerbangi,fly over.
menerbangkan,"1 cause s.t. to fly, blow s.t. away. 2 flee with s.t."
menerbitkan,"1 cause, produce. 2 publish. 3 put  in print."
meneriaki,shout at s.o.
meneriakkan,1 yell out s.t. 2 show off.
menerima,"1 accept, approve. 2 receive. 3 (Coll., Java) be passive."
menerimakan,hand s.t. over.
menerjang,"lunge, attack."
menerjangi,trample on.
menerjangkan,lunge at with.
menerjuni,1 jump in(to) 2 occupy o.s. with s.t.
menerjunkan,cause s.t. to dive downward.
menerka,"guess, surmise."
menerkam,pounce on.
menerkup,fall on s.t.
menerobos,"1 break through. 2 cut in a line or queue (at a bank, etc.)."
menerompetkan,proclaim loudly.
meneropong,"1 look through a telescop. 2 observe carefully, study, scrutinize."
meneropongi,"examine carefully, focus carefully on s.t."
menerpa,1 (Lit.) jump at (often in anger or passion). 2 attack (of meteorological phenomenon).
meneruskan,"1 continue. 2 forward, pass (on)."
menetakkan,1 hack at s.t. 2 hack with s.t.
menetal,"be compact, compressed."
menetalkan,compact s.t.
menetap,"1. 1) settle at,  maintain a permanent residence at. 2) stabilize. 2. (Lit.) blot up a liquid (ink, water, etc.)."
menetapi,1 fulfill. 2 carry out.
menetapkan,"1 decide, determine. 2 maintain, establish, secure. 3 determine."
menetas,1 crack or slit s.t. open by force from the interior.
menetaskan,1 cause s.t. to break out. 2 hatch s.t.
menetek,suckle.
meneteki,"give suck to, breast-feed."
menetekkan,have s.o. else breast-feed  a baby.
menetes,drip.
menetesi,srinkle on  s.t.
meneteskan,expel a liquid drop by drop.
menetralisir,neutralize.
menewaskan,"1 defeat, overcome. 2 kill, slay."
meng-,"see  also entries with k-, ng- or beginning with a vowel."
mengaba-abakan,"give orders (for drill, etc.)."
mengabadikan,"1 immortalize, record for posterity. 2 perpetuate."
mengabaikan,"1 ignore, disregard. 2 underestimate, minimize. 3 make light of, belinttle."
mengabar,"1 brake. 2 impede, hinder. 3 remove. 4 lessen."
mengabari,"inform, let s.o. know."
